pcc: 0.9998394991081312
rmse: 1541.4222604286965
baseline_rmse0: 2664.8652714029477
baseline_rmse1: 3752.1435020875683
Code,Name,Pred,Actual,Label
139480,이마트,149648,151000,8
079550,LIG넥스원,68437,68600,9
041510,에스엠,76479,74200,2
020150,롯데에너지머티리얼즈,134734,135000,9
298040,효성중공업,58943,58300,9
111770,영원무역,43400,43650,8
039030,이오테크닉스,120060,119500,9
010060,OCI홀딩스,84219,82644,9
005290,동진쎄미켐,44953,51000,9
047040,대우건설,5787,5770,8
007660,이수페타시스,6945,7310,0
002380,KCC,308176,315000,8
145020,휴젤,156645,153500,9
000880,한화,31508,31400,8
026960,동서,30935,31000,9
112040,위메이드,184237,177900,2
095340,ISC,31888,35350,9
006110,삼아알미늄,26720,27000,3
035760,CJ ENM,138345,138800,8
298050,효성첨단소재,604601,596000,9
009420,한올바이오파마,21727,21050,5
017800,현대엘리베이,41968,41200,7
204320,HL만도,63165,63400,9
000250,삼천당제약,44983,43350,5
240810,원익IPS,42272,42300,9
004170,신세계,252772,254000,8
298020,효성티앤씨,524320,521000,8
036930,주성엔지니어링,20587,21000,9
011210,현대위아,81632,79900,9
253450,스튜디오드래곤,91572,91000,2
086900,메디톡스,142223,137713,5
003230,삼양식품,96122,94800,0
073240,금호타이어,4540,4610,8
051600,한전KPS,38251,38550,8
000080,하이트진로,30832,30150,0
185750,종근당,109130,105982,1
121600,나노신소재,68734,68700,9
007310,오뚜기,458756,456000,8
004000,롯데정밀화학,75812,75000,8
006040,동원산업,46397,45400,0
001440,대한전선,17703,16940,7
000150,두산,115968,118000,8
004800,효성,96024,94700,8
139130,DGB금융지주,9328,9380,8
002710,TCC스틸,8973,9680,9
018670,SK가스,127846,127500,8
108320,LX세미콘,161054,167300,9
005420,코스모화학,13460,13854,9
005300,롯데칠성,133804,133500,8
145720,덴티움,70762,69800,0
067310,하나마이크론,20384,20300,9
006360,GS건설,40130,39600,8
001740,SK네트웍스,4986,5020,8
000240,한국앤컴퍼니,15757,15700,8
006280,녹십자,226977,218000,1
025900,동화기업,98306,98800,9
078600,대주전자재료,106469,106600,9
192820,코스맥스,88027,87400,8
069620,대웅제약,155118,148000,4
034230,파라다이스,15068,14950,8
222800,심텍,45262,45650,9
237690,에스티팜,144354,139200,1
069960,현대백화점,74823,75100,8
120110,코오롱인더,70168,70900,8
280360,롯데웰푸드,121403,120500,8
009240,한샘,97044,92600,0
141080,레고켐바이오,57807,55800,5
213420,덕산네오룩스,56913,56300,9
001120,LX인터내셔널,26211,26450,8
064760,티씨케이,150468,148500,9
096530,씨젠,61852,61000,1
137400,피엔티,43551,43800,9
093370,후성,22759,23100,9
214450,파마리서치,84265,82000,5
003690,코리안리,6647,6740,8
140860,파크시스템스,155023,153000,9
285130,SK케미칼,153348,149000,1
065350,신성델타테크,16707,16600,9
140410,메지온,73571,72466,5
101490,에스앤에스텍,35724,36800,9
278280,천보,347803,348600,9
161890,한국콜마,40598,40250,8
009970,영원무역홀딩스,46717,46750,8
006650,대한유화,187317,183000,8
056190,에스에프에이,36778,36050,9
225570,넥슨게임즈,21439,23450,2
001800,오리온홀딩스,15849,15950,8
294870,HDC현대산업개발,23092,22900,8
103140,풍산,31114,31150,8
009520,포스코엠텍,7948,7820,7
084370,유진테크,51054,51700,9
067630,HLB생명과학,12228,11870,5
085620,미래에셋생명,3998,4005,8
122870,와이지엔터테인먼트,56940,55700,2
085660,차바이오텍,20355,19950,5
100090,SK오션플랜트,21603,21400,9
267270,HD현대건설기계,40922,40550,8
195870,해성디에스,49099,48850,9
298380,에이비엘바이오,22443,22100,5
000670,영풍,655955,655000,8
014820,동원시스템즈,51477,51200,9
166090,하나머티리얼즈,62863,62800,9
001430,세아베스틸지주,20016,19900,8
178920,PI첨단소재,53688,55100,9
281740,레이크머티리얼즈,5520,5460,9
131970,두산테스나,50046,49950,9
012510,더존비즈온,74484,73000,9
069260,TKG휴켐스,23142,23150,8
033290,코웰패션,8507,8450,9
036540,SFA반도체,7751,7690,9
039130,하나투어,73417,72872,8
016790,카나리아바이오,1096,1074,7
105630,한세실업,21357,21950,8
008730,율촌화학,26445,27250,9
002350,넥센타이어,6827,6820,8
010780,아이에스동서,45183,44250,0
336370,솔루스첨단소재,83377,86064,9
189300,인텔리안테크,89306,89064,9
192080,더블유게임즈,58808,57900,2
016380,KG스틸,10606,10600,8
114090,GKL,12986,13150,8
066575,LG전자우,67526,65500,9
091120,이엠텍,31389,31102,9
181710,NHN,44770,45000,2
003030,세아제강지주,102564,103000,8
001530,DI동일,27430,27273,9
002840,미원상사,208224,203500,0
023590,다우기술,23048,22800,0
192650,드림텍,11373,12100,0
003380,하림지주,9295,9450,8
025540,한국단자,76387,76300,9
064550,바이오니아,50496,48600,1
067160,아프리카TV,205030,202700,2
006120,SK디스커버리,47358,46400,0
290650,엘앤씨바이오,36453,36600,1
222080,씨아이에스,14535,14400,9
330590,롯데리츠,5481,5550,8
058610,에스피지,11759,11850,9
004490,세방전지,78216,75900,9
082640,동양생명,6649,6600,8
003540,대신증권,19161,18650,8
015750,성우하이텍,5782,5710,9
090460,비에이치,22858,23200,9
039200,오스코텍,37440,35335,5
178320,서진시스템,21698,21627,9
074600,원익QnC,28555,28600,9
060280,큐렉소,7344,7410,8
000400,롯데손해보험,1585,1620,8
005250,녹십자홀딩스,27886,27150,5
053800,안랩,82852,98900,5
001060,JW중외제약,22529,22144,5
082740,HSD엔진,6470,6542,8
215200,메가스터디교육,83500,82400,0
079160,CJ CGV,17281,17502,8
009450,경동나비엔,54690,54900,0
001680,대상,23599,23300,0
007340,DN오토모티브,61436,71800,8
268280,미원에스씨,226568,218500,1
272290,이녹스첨단소재,46367,46150,9
003850,보령,15008,14600,5
003240,태광산업,1064092,1043000,8
344820,KCC글라스,59559,59900,8
018290,브이티,7239,7150,0
087010,펩트론,10635,11100,5
017960,한국카본,10654,10750,8
078340,컴투스,160601,158200,2
064960,SNT모티브,48846,47050,9
099190,아이센스,15278,15138,5
210980,SK디앤디,31615,31750,8
272450,진에어,16701,16700,8
183300,코미코,66397,67100,9
199800,툴젠,88819,90600,9
005440,현대지에프홀딩스,5678,5644,8
161000,애경케미칼,11050,10850,8
000815,삼성화재우,160433,159000,8
033240,자화전자,25182,25050,9
025980,아난티,10620,10550,7
031430,신세계인터내셔날,29244,29100,8
049770,동원F&B,38584,38937,8
000070,삼양홀딩스,98615,98200,8
194480,데브시스터즈,108121,105200,2
003530,한화투자증권,6271,6390,8
319660,피에스케이,26182,26400,9
095660,네오위즈,31440,36100,2
046890,서울반도체,15238,15400,9
293940,신한알파리츠,7767,7787,8
053610,프로텍,26294,26850,9
031980,피에스케이홀딩스,18114,17900,9
000640,동아쏘시오홀딩스,120587,115000,5
030610,교보증권,8297,8370,8
215000,골프존,168229,174800,9
001720,신영증권,59749,60000,8
030190,NICE평가정보,18366,18000,9
097520,엠씨넥스,57313,57500,9
131290,티에스이,71655,73700,9
281820,케이씨텍,24164,24050,9
119860,커넥트웨이브,26838,26250,0
082270,젬백스,17761,17500,5
005180,빙그레,53169,53200,0
005610,SPC삼립,70556,70800,8
039440,에스티아이,21491,21200,9
014830,유니드,117433,116162,8
237880,클리오,18239,18250,8
182400,엔케이맥스,22488,22450,5
299900,위지윅스튜디오,10113,9950,2
057050,현대홈쇼핑,63213,63400,8
069080,웹젠,28628,28900,2
003470,유안타증권,3966,4020,8
00680K,미래에셋증권2우B,4599,4635,8
170900,동아에스티,70008,70245,8
036810,에프에스티,25231,25350,9
241590,화승엔터프라이즈,16255,16850,8
068400,SK렌터카,10406,10250,8
018250,애경산업,19030,19000,8
007390,네이처셀,18111,17800,5
091700,파트론,13119,13300,9
103590,일진전기,5055,5110,8
001470,삼부토건,2181,2325,8
284740,쿠쿠홈시스,39124,39200,0
034310,NICE,16325,16000,0
144510,지씨셀,101370,101700,5
095500,미래나노텍,7508,8330,9
049070,인탑스,30582,32250,9
179900,유티아이,16173,16000,0
003570,SNT다이내믹스,8801,8960,8
041190,우리기술투자,9472,9140,2
002240,고려제강,17871,17894,8
043150,바텍,36128,35350,9
054450,텔레칩스,18370,17400,9
084850,아이티엠반도체,43239,42600,9
032500,케이엠더블유,41674,41150,9
034120,SBS,48147,49350,9
068240,다원시스,28242,28767,9
020000,한섬,35924,35600,8
000370,한화손해보험,3701,3710,8
032190,다우데이타,14835,15100,9
001390,KG케미칼,6197,6150,9
200130,콜마비앤에이치,31284,31050,9
249420,일동제약,30823,33600,5
056080,유진로봇,5502,5550,9
200880,서연이화,7008,7050,8
064290,인텍플러스,31480,32450,9
060250,NHN KCP,31681,30350,1
145990,삼양사,62236,62700,8
006730,서부T&D,8857,8772,0
004430,송원산업,20814,21450,8
091810,티웨이항공,2888,2941,8
243070,휴온스,49413,47700,5
003000,부광약품,13350,12900,1
058650,세아홀딩스,103552,104500,8
079370,제우스,23412,23450,9
286940,롯데정보통신,35736,36150,0
005090,SGC에너지,46742,47300,8
017940,E1,47363,48200,8
095700,제넥신,43337,42345,1
229640,LS전선아시아,7909,7930,8
010690,화신,8528,8320,9
206640,바디텍메드,16681,16800,1
001725,신영증권우,59849,60100,8
214320,이노션,27198,27700,8
101160,월덱스,28050,28650,9
123890,한국자산신탁,4072,4085,8
900140,엘브이엠씨홀딩스,2465,2456,0
052020,에스티큐브,7851,7554,5
108670,LX하우시스,62245,61500,8
012630,HDC,10406,10450,8
183190,아세아시멘트,12091,12200,8
093050,LF,16994,17250,8
033640,네패스,37887,38350,9
095610,테스,29309,29750,9
093320,케이아이엔엑스,50787,49950,5
118990,모트렉스,11023,11023,9
017810,풀무원,17486,17300,0
001820,삼화콘덴서,60138,60200,9
218410,RFHIC,35013,35650,9
023160,태광,10752,10850,8
151860,KG ETS,15018,14650,7
007810,코리아써키트,31189,31200,9
006405,삼성SDI우,351178,346500,9
228760,지노믹트리,13454,13300,1
011930,신성이엔지,2118,2145,0
004690,삼천리,89197,90800,8
200710,에이디테크놀로지,24114,24100,9
090435,아모레퍼시픽우,73375,73200,8
001200,유진투자증권,3576,3595,8
033500,동성화인텍,11497,11500,8
322510,제이엘케이,7397,7630,5
119610,인터로조,27445,27400,0
241710,코스메카코리아,12689,12950,8
094800,맵스리얼티1,4598,4675,8
200670,휴메딕스,24624,23950,5
003520,영진약품,5434,5290,5
047920,HLB제약,13792,13500,5
306200,세아제강,95343,95600,8
079810,디이엔티,4195,4157,9
084690,대상홀딩스,9775,9700,0
094170,동운아나텍,8438,8790,9
089970,에이피티씨,21547,22150,9
009290,광동제약,7622,7430,5
042000,카페24,27446,27400,0
005690,파미셀,13095,13050,1
228670,레이,29119,28350,9
089030,테크윙,11264,11443,9
002310,아세아제지,52669,52600,0
089010,켐트로닉스,28307,28800,9
041960,코미팜,8071,7811,1
117730,티로보틱스,9468,9550,9
014620,성광벤드,7819,7980,8
000490,대동,10212,10100,7
110990,디아이티,9739,9360,9
000680,LS네트웍스,3019,3010,7
003545,대신증권우,16138,15850,8
126560,현대퓨처넷,4336,4215,5
025860,남해화학,10467,10500,7
003220,대원제약,16795,16214,5
013030,하이록코리아,16746,16750,8
082920,비츠로셀,14783,14350,9
034950,한국기업평가,76292,76800,8
029960,코엔텍,8860,8620,9
217270,넵튠,26557,28000,2
001940,KISCO홀딩스,14568,14550,8
007690,국도화학,57096,56500,8
030520,한글과컴퓨터,26855,26550,2
011810,STX,4203,4250,8
050890,쏠리드,6610,6570,9
001340,백광산업,5226,5160,0
027410,BGF,5262,5290,8
002030,아세아,125872,128000,8
016800,퍼시스,36392,35800,4
083310,엘오티베큠,17053,17200,9
102710,이엔에프테크놀로지,34560,34250,9
005810,풍산홀딩스,28788,28300,8
267980,매일유업,67865,68700,8
122640,예스티,13220,13850,9
038500,삼표시멘트,4798,4730,7
039840,디오,37541,37350,9
060150,인선이엔티,11151,11100,9
060720,KH바텍,25883,26700,9
033100,제룡전기,5269,5220,7
108490,로보티즈,22712,24700,9
104830,원익머트리얼즈,35516,35400,9
060980,HL홀딩스,47530,45850,9
029530,신도리코,32502,33050,8
002320,한진,30732,30100,0
298000,효성화학,309298,303500,0
097230,HJ중공업,7772,8040,8
004700,조광피혁,54022,54600,8
061970,LB세미콘,13372,13350,9
041830,인바디,23655,23150,0
025320,시노펙스,2742,2718,0
243840,신흥에스이씨,61462,63000,9
042600,새로닉스,27658,27400,9
025770,한국정보통신,9391,9430,0
054950,제이브이엠,14101,13950,0
214680,디알텍,1739,1750,0
012030,DB,954,950,0
094480,갤럭시아머니트리,13631,13550,2
000430,대원강업,3744,3730,9
036620,감성코퍼레이션,2289,2210,8
008490,서흥,44579,44200,0
088260,이리츠코크렙,5908,5960,8
035600,KG이니시스,19663,19000,0
265520,AP시스템,25327,25200,9
077360,덕산하이메탈,10293,10275,9
035890,서희건설,1668,1660,7
089980,상아프론테크,52079,52300,9
058430,포스코스틸리온,55112,55000,8
00088K,한화3우B,15951,16000,8
002960,한국쉘석유,258555,257500,8
251970,펌텍코리아,17494,16900,8
034830,한국토지신탁,2567,2605,8
036420,콘텐트리중앙,51642,54600,8
084010,대한제강,15462,15550,8
000480,CR홀딩스,8087,8100,8
126700,하이비젼시스템,24473,23800,9
005500,삼진제약,26664,26300,5
013120,동원개발,5293,5340,8
072710,농심홀딩스,76213,75800,0
058820,CMG제약,3897,3835,5
013890,지누스,64926,64141,0
017390,서울가스,164561,167500,8
051905,LG생활건강우,611563,616000,8
282880,코윈테크,29524,30324,9
317330,덕산테코피아,30883,30850,9
232140,와이아이케이,5914,6200,9
136480,하림,2815,2800,0
006390,한일현대시멘트,34683,33300,7
230360,에코마케팅,17607,16700,5
094360,칩스앤미디어,12111,11850,9
003960,사조대림,25522,25250,0
001880,DL건설,27404,27150,7
00104K,CJ4우(전환),71333,70500,8
001510,SK증권,1011,1000,8
080160,모두투어,22012,21850,8
138580,비즈니스온,14805,14800,2
217820,원익피앤이,9663,9701,9
059090,미코,14474,14450,1
053210,스카이라이프,9340,9140,0
115390,락앤락,11290,11697,8
051360,토비스,8397,8570,9
005950,이수화학,7520,7275,9
003800,에이스침대,44025,43050,0
001780,알루코,3390,3410,8
108230,톱텍,9149,9270,1
003120,일성신약,15142,14779,5
263720,디앤씨미디어,42001,41350,2
092220,KEC,3474,3451,9
078160,메디포스트,19432,18834,5
001630,종근당홀딩스,78870,76500,5
051500,CJ프레시웨이,28639,28750,8
001230,동국홀딩스,13617,13529,8
216080,제테마,19913,20450,0
007570,일양약품,28314,28050,1
048530,인트론바이오,21508,21050,1
005010,휴스틸,2571,2649,8
138490,코오롱플라스틱,13034,13000,8
031330,에스에이엠티,4501,4445,9
060370,LS마린솔루션,5490,5400,7
036530,SNT홀딩스,17690,17600,0
009680,모토닉,11103,10600,9
115450,HLB테라퓨틱스,7105,6884,5
122900,아이마켓코리아,11019,10700,0
104700,한국철강,7681,7740,8
071320,지역난방공사,38549,38750,8
023410,유진기업,4939,4835,7
036030,케이티알파,7297,7260,6
026890,스틱인베스트먼트,14704,14700,2
102460,이연제약,36480,35550,5
074610,이엔플러스,4644,4790,0
077970,STX엔진,9369,9600,8
001500,현대차증권,12229,12350,8
037270,YG PLUS,8206,7980,2
005390,신성통상,3266,3395,7
084110,휴온스글로벌,40651,38500,5
090360,로보스타,26497,26550,9
002150,도화엔지니어링,7765,7650,7
045100,한양이엔지,17003,16850,9
008350,남선알미늄,2493,2485,5
040300,YTN,2919,2950,8
034810,해성산업,13748,13800,0
000020,동화약품,14917,14600,1
322000,HD현대에너지솔루션,20891,21400,9
018470,조일알미늄,1962,1980,3
100120,뷰웍스,40987,41900,0
049950,미래컴퍼니,31271,31862,9
024720,한국콜마홀딩스,19578,19650,8
226320,잇츠한불,17253,17700,8
033160,엠케이전자,18319,18500,9
217330,싸이토젠,19143,20541,9
099320,쎄트렉아이,46530,45950,9
100790,미래에셋벤처투자,8117,8060,0
001460,BYC,457955,450500,8
093640,케이알엠,4549,4550,5
064260,다날,15779,14750,2
037560,LG헬로비전,5631,5560,0
006220,제주은행,6214,6130,8
016580,환인제약,17959,17800,5
086390,유니테스트,29370,29650,9
005160,동국산업,3513,3545,8
027360,아주IB투자,4069,4000,0
007460,에이프로젠,5034,5067,5
005389,현대차3우B,95232,93300,9
030530,원익홀딩스,5035,4980,9
285490,노바텍,42019,42200,7
297090,씨에스베어링,8431,8470,9
092040,아미코젠,32464,31750,5
121800,비덴트,26564,24200,2
230240,에치에프알,33099,33200,9
092070,디엔에프,22657,22850,9
080220,제주반도체,6540,6500,9
071055,한국금융지주우,65487,65000,8
075580,세진중공업,5924,5900,0
053030,바이넥스,15675,15200,1
204620,글로벌텍스프리,2940,2950,8
123860,아나패스,27196,27000,9
051370,인터플렉스,17156,17000,9
101670,하이드로리튬,1421,1430,7
272550,삼양패키징,24826,25000,8
053690,한미글로벌,12029,12150,0
078070,유비쿼스홀딩스,16477,16350,0
213500,한솔제지,13427,13500,8
047310,파워로직스,8003,8090,9
950140,잉글우드랩,8426,8600,8
104460,디와이피엔에프,39918,40000,9
030210,다올투자증권,5280,5190,8
018310,삼목에스폼,13697,13850,7
036200,유니셈,14026,14600,9
071840,롯데하이마트,25024,25150,8
268600,셀리버리,23513,21850,1
017890,한국알콜,11985,11800,6
029460,케이씨,22503,22850,9
171090,선익시스템,22882,22800,2
011760,현대코퍼레이션,16938,16800,7
001520,동양,1491,1465,0
037710,광주신세계,34988,36200,8
293480,하나제약,20605,20150,5
271980,제일약품,34749,33850,5
054210,이랜텍,12716,12400,9
045390,대아티아이,5725,5680,7
004560,현대비앤지스틸,16654,16450,8
089600,나스미디어,30411,29994,0
109610,에스와이,3697,3635,6
091580,상신이디피,15644,15600,9
130660,한전산업,11994,12200,8
009160,SIMPAC,6453,6410,8
149950,아바텍,20165,20050,0
123040,엠에스오토텍,5662,5570,9
010100,한국무브넥스,2730,2680,0
214430,아이쓰리시스템,19793,19450,5
006840,AK홀딩스,19228,19300,8
161580,필옵틱스,10093,10050,9
032620,유비케어,7669,7550,6
002810,삼영무역,14321,14450,8
011000,진원생명과학,15819,16200,1
063170,서울옥션,36090,34200,2
038540,상상인,8066,8300,8
000050,경방,13798,13750,0
001270,부국증권,24020,24450,8
290670,대보마그네틱,40924,41350,9
143160,아이디스,23856,23500,0
035150,백산,8049,8230,8
016590,신대양제지,8532,8570,0
048870,시너지이노베이션,4416,4310,5
060590,씨티씨바이오,9250,9060,5
038290,마크로젠,29846,29500,1
002900,TYM,6036,5969,7
229500,노브메타파마,22138,21900,0
063080,컴투스홀딩스,230581,237500,2
256840,한국비엔씨,27716,26647,1
003070,코오롱글로벌,21396,21612,6
004360,세방,11859,11950,9
122450,KX,8115,8110,6
005720,넥센,4484,4560,8
117580,대성에너지,9469,9150,3
144960,뉴파워프라즈마,6530,6410,9
126600,BGF에코머티리얼즈,10504,10265,9
036890,진성티이씨,10060,10350,8
004380,삼익THK,13344,13100,0
102260,동성케미컬,4820,4795,8
083450,GST,36828,37650,9
088390,이녹스,32706,32450,9
002020,코오롱,31905,33050,7
211270,AP위성,14586,14500,9
019680,대교,3959,3895,5
030960,양지사,9280,9310,0
027970,한국제지,1622,1610,0
036800,나이스정보통신,30478,29500,0
092230,KPX홀딩스,63539,63500,8
226950,올릭스,41935,41000,5
078020,이베스트투자증권,8250,8190,8
194370,제이에스코퍼레이션,20914,21400,8
014470,부방,2573,2490,0
001130,대한제분,156162,154500,0
179290,엠아이텍,5489,5400,0
214390,경보제약,10786,10750,5
025000,KPX케미칼,53221,53600,8
042420,네오위즈홀딩스,93881,96300,2
083650,비에이치아이,4212,4120,4
035510,신세계 I&C,19529,19850,9
004980,성신양회,16884,16550,7
083930,아바코,12767,12700,9
084990,헬릭스미스,22755,22700,5
078150,HB테크놀러지,2685,2680,9
036010,아비코전자,11809,12300,9
190510,나무가,13320,13300,9
001250,GS글로벌,2334,2370,8
015360,예스코홀딩스,35870,35800,8
037070,파세코,15918,15643,0
000140,하이트진로홀딩스,12241,12200,8
000155,두산우,79285,80200,8
003200,일신방직,10705,10700,8
122990,와이솔,10899,10900,9
004710,한솔테크닉스,7549,7810,9
032820,우리기술,1689,1655,7
045970,코아시아,10412,10150,0
086890,이수앱지스,8728,8790,4
278650,HLB바이오스텝,3175,3187,5
046440,KG모빌리언스,12282,12200,0
002100,경농,12391,12250,7
042520,한스바이오메드,11271,11350,0
194700,노바렉스,19607,19966,5
007160,사조산업,48118,47350,0
083790,CG인바이츠,6747,6620,5
038110,에코플라스틱,2828,2820,7
092200,디아이씨,5920,5570,4
003060,에이프로젠바이오로직스,912,905,5
002990,금호건설,11496,11600,8
317400,자이에스앤디,9501,9250,0
053300,한국정보인증,6743,6760,0
078350,한양디지텍,18095,18050,0
010955,S-Oil우,55591,54800,8
036560,영풍정밀,9039,9060,8
080420,모다이노칩,3437,3475,0
011040,경동제약,12042,11450,1
131370,알서포트,8061,7970,6
125210,아모그린텍,11859,11900,9
044450,KSS해운,11645,11850,8
096240,크레버스,33360,33000,0
950170,JTC,4019,4080,8
009155,삼성전기우,106962,105000,9
131400,이브이첨단소재,2589,2634,9
042370,비츠로테크,9337,9140,9
009580,무림P&P,4347,4335,0
067000,조이시티,10463,10250,2
143240,사람인,42455,41500,0
004250,NPC,10274,10500,3
001080,만호제강,22793,23050,8
225530,보광산업,6550,6660,3
063570,한국전자금융,5449,5480,0
015890,태경산업,6651,6700,8
090350,노루페인트,14754,14900,7
016450,한세예스24홀딩스,7501,7420,0
006060,화승인더,6055,6100,8
110790,크리스에프앤씨,44665,44000,9
092730,네오팜,24874,24800,8
043370,피에이치에이,10545,10100,9
007210,벽산,3942,3915,7
000540,흥국화재,3542,3600,8
208370,셀바스헬스케어,3046,2901,5
015590,KIB플러그에너지,457,457,0
011785,금호석유우,110521,107000,8
166480,코아스템켐온,18928,18500,5
073490,이노와이어리스,43385,44500,9
081000,일진다이아,30580,30350,9
192440,슈피겐코리아,43847,43000,9
095570,AJ네트웍스,5411,5410,8
086980,쇼박스,6037,6060,2
015860,일진홀딩스,5442,5480,8
067280,멀티캠퍼스,47737,46200,5
023760,한국캐피탈,860,844,0
107590,미원홀딩스,154713,151500,7
007860,서연,12291,12300,8
174900,앱클론,18060,17700,1
078520,에이블씨엔씨,6245,6520,8
002620,제일파마홀딩스,16533,16000,5
005945,NH투자증권우,11731,11650,8
065510,휴비츠,8896,8940,0
220100,퓨쳐켐,13550,13425,9
084680,이월드,2821,2680,0
079940,가비아,13890,13500,5
089890,코세스,14910,15300,2
206560,덱스터,30049,29600,2
028100,동아지질,18497,18300,7
043610,지니뮤직,5561,5640,8
014580,태경비케이,5186,5080,0
084730,팅크웨어,20389,20500,9
020120,키다리스튜디오,16073,15900,0
044340,위닉스,20723,20400,0
024900,덕양산업,3341,3305,9
100250,진양홀딩스,3736,3665,8
000390,삼화페인트,9511,9230,4
293780,압타바이오,38565,37200,5
105840,우진,8322,8240,4
226330,신테카바이오,17244,17900,5
003720,삼영,2998,3000,9
173130,오파스넷,3998,3965,0
027710,팜스토리,2296,2270,7
002390,한독,23202,22800,5
251630,브이원텍,9003,8920,9
097955,CJ제일제당 우,180898,177500,0
251370,와이엠티,22255,22600,9
203650,드림시큐리티,4327,4285,0
011500,한농화성,16251,16300,9
048550,SM C&C,4516,4485,8
314130,지놈앤컴퍼니,35707,34700,4
214180,헥토이노베이션,19880,20100,9
072770,율호,1988,1990,9
090470,제이스텍,6692,6490,0
068930,디지털대성,9275,9170,6
002780,진흥기업,2214,2180,0
