pcc: 0.9998142198079432
rmse: 1111.9269811907616
baseline_rmse0: 1431.092789319707
baseline_rmse1: 2173.9990856408713
Code,Name,Pred,Actual,Label
041510,에스엠,94067,92200,72
020150,롯데에너지머티리얼즈,43993,43800,65
298040,효성중공업,189459,196700,72
111770,영원무역,46348,46700,85
039030,이오테크닉스,156083,159200,49
005290,동진쎄미켐,36045,37050,49
047040,대우건설,4477,4560,57
007660,이수페타시스,28806,29450,49
002380,KCC,224017,227500,81
145020,휴젤,159393,153500,40
000880,한화,25444,25400,72
026960,동서,18190,18180,93
112040,위메이드,54215,51600,20
095340,ISC,79807,81700,49
006110,삼아알미늄,119752,126300,16
035760,CJ ENM,75351,77500,20
298050,효성첨단소재,389613,395000,81
009420,한올바이오파마,37742,36500,2
017800,현대엘리베이,45901,45500,62
204320,HL만도,36386,36400,34
000250,삼천당제약,70114,66900,80
240810,원익IPS,34085,34950,49
004170,신세계,173330,172400,67
298020,효성티앤씨,379732,393000,81
036930,주성엔지니어링,32280,33600,49
011210,현대위아,56887,58400,34
253450,스튜디오드래곤,56704,56400,96
086900,메디톡스,223579,219000,38
003230,삼양식품,216352,216500,29
073240,금호타이어,5678,5590,34
051600,한전KPS,34483,34400,86
000080,하이트진로,22830,22850,93
185750,종근당,127912,126200,2
042670,HD현대인프라코어,7921,7920,72
336260,두산퓨얼셀,20928,22550,90
121600,나노신소재,125068,123400,90
007310,오뚜기,397383,397000,93
005850,에스엘,32677,33250,34
004000,롯데정밀화학,58662,59200,7
003620,KG모빌리티,7769,8380,92
006040,동원산업,32459,31850,31
375500,DL이앤씨,37383,38150,57
001440,대한전선,11975,12040,72
000150,두산,85075,86700,23
137310,에스디바이오센서,11001,11320,10
004800,효성,67269,67500,86
139130,DGB금융지주,8339,8350,48
002710,TCC스틸,54577,55900,16
018670,SK가스,153645,155900,26
108320,LX세미콘,88959,91000,92
248070,솔루엠,28902,28200,73
005420,코스모화학,36190,36400,90
005300,롯데칠성,152826,157100,93
145720,덴티움,120340,128000,10
067310,하나마이크론,28126,29100,49
393890,더블유씨피,43507,41900,90
006360,GS건설,16840,16670,57
001740,SK네트웍스,5797,5750,90
328130,루닛,89839,93100,70
000240,한국앤컴퍼니,13201,13590,18
006280,녹십자,117533,117500,10
353200,대덕전자,24063,25100,49
025900,동화기업,67872,66900,65
078600,대주전자재료,81706,82100,90
192820,코스맥스,114981,114700,67
069620,대웅제약,111499,109000,10
034230,파라다이스,14021,14050,67
222800,심텍,33648,34650,49
237690,에스티팜,69322,66600,10
365340,성일하이텍,101359,99700,90
069960,현대백화점,52689,52400,67
120110,코오롱인더,43039,43600,37
280360,롯데웰푸드,133289,132200,93
009240,한샘,50157,51300,17
141080,레고켐바이오,47089,45000,2
213420,덕산네오룩스,45283,46250,49
001120,LX인터내셔널,30199,30950,90
064760,티씨케이,97205,99000,49
096530,씨젠,21544,21450,10
048410,현대바이오,29550,29450,33
137400,피엔티,51019,50800,90
093370,후성,11519,11650,45
214450,파마리서치,114583,113000,73
195940,HK이노엔,41936,41400,10
003690,코리안리,7789,7890,61
140860,파크시스템스,163426,167000,49
285130,SK케미칼,65186,64700,10
140410,메지온,37138,38250,24
101490,에스앤에스텍,50273,51600,49
278280,천보,105831,105100,90
395400,SK리츠,4004,4030,48
161890,한국콜마,48777,48400,67
009970,영원무역홀딩스,78832,79700,85
006650,대한유화,157081,162700,81
383310,에코프로에이치엔,66200,65400,90
056190,에스에프에이,28842,29250,57
225570,넥슨게임즈,16032,16010,37
009900,명신산업,19355,19260,5
001800,오리온홀딩스,15820,15890,93
000210,DL,46929,47300,81
294870,HDC현대산업개발,14662,15070,57
420770,기가비스,68014,72200,66
103140,풍산,36165,36450,81
003090,대웅,16926,16600,10
009520,포스코엠텍,24046,24000,65
348370,엔켐,63019,61600,90
089860,롯데렌탈,26480,26800,48
084370,유진테크,41132,42000,49
067630,HLB생명과학,9422,9500,46
085620,미래에셋생명,5403,5210,61
122870,와이지엔터테인먼트,54850,55300,45
085660,차바이오텍,16870,16460,38
100090,SK오션플랜트,16206,16700,70
267270,HD현대건설기계,51276,50700,72
195870,해성디에스,49875,51400,49
298380,에이비엘바이오,20405,19760,2
000670,영풍,511641,513000,72
014820,동원시스템즈,31902,31850,90
166090,하나머티리얼즈,44604,46450,49
336570,원텍,9533,10000,73
001430,세아베스틸지주,25666,27100,5
178920,PI첨단소재,30804,30250,51
281740,레이크머티리얼즈,13670,13940,90
131970,두산테스나,56052,57900,49
012510,더존비즈온,29082,28750,77
069260,TKG휴켐스,21639,21750,81
300720,한일시멘트,12587,12700,88
372170,윤성에프앤씨,107608,108000,90
033290,코웰패션,8874,8760,6
036540,SFA반도체,5009,5080,49
039130,하나투어,54794,55000,67
287410,제이시스메디칼,12293,11910,73
105630,한세실업,22194,22100,85
008730,율촌화학,34565,35350,16
002350,넥센타이어,8395,8330,34
089590,제주항공,11476,11070,22
418550,제이오,25360,26200,16
010780,아이에스동서,27633,28050,57
336370,솔루스첨단소재,23875,23850,65
271940,일진하이솔루스,23445,23950,96
204270,제이앤티씨,14982,14810,45
189300,인텔리안테크,80112,78500,96
192080,더블유게임즈,46658,46400,93
348950,제이알글로벌리츠,4183,4160,86
016380,KG스틸,8197,8270,32
114090,GKL,14046,14120,67
066575,LG전자우,47726,47900,48
091120,이엠텍,51179,49000,29
058970,엠로,59427,63000,98
181710,NHN,22924,22900,46
003030,세아제강지주,193371,195000,72
001530,DI동일,32525,32400,16
002840,미원상사,163017,163900,32
023590,다우기술,17794,17980,48
020560,아시아나항공,10887,10830,22
098460,고영,11628,11760,45
376300,디어유,36996,36600,86
192650,드림텍,12050,11810,45
003380,하림지주,7194,7280,96
025540,한국단자,73717,74500,17
064550,바이오니아,31095,30450,24
067160,아프리카TV,64492,64200,19
006120,SK디스커버리,40404,40800,64
290650,엘앤씨바이오,34469,34000,24
222080,씨아이에스,10938,10870,90
330590,롯데리츠,3233,3190,48
032350,롯데관광개발,10441,10350,67
036830,솔브레인홀딩스,37115,36300,95
058610,에스피지,32812,34000,23
004490,세방전지,53331,53900,56
365550,ESR켄달스퀘어리츠,3638,3700,48
082640,동양생명,4806,4750,61
003540,대신증권,14543,14550,48
015750,성우하이텍,8975,9300,5
090460,비에이치,20480,20350,45
039200,오스코텍,19792,19150,2
310210,보로노이,41737,40600,77
178320,서진시스템,18014,18550,49
074600,원익QnC,26557,27550,49
060280,큐렉소,15141,15810,40
000400,롯데손해보험,2364,2360,63
005250,녹십자홀딩스,15290,15190,10
053800,안랩,69016,68700,20
001060,JW중외제약,30823,30100,16
348210,넥스틴,66580,68900,49
082740,HSD엔진,9158,9190,70
215200,메가스터디교육,59497,62200,17
079160,CJ CGV,5617,5680,72
009450,경동나비엔,47326,47750,5
001680,대상,20426,20400,93
007340,DN오토모티브,71490,70700,77
268280,미원에스씨,135305,134900,36
215600,신라젠,4404,4305,46
272290,이녹스첨단소재,34066,33100,90
003850,보령,10730,10100,38
019170,신풍제약,13113,13010,46
003240,태광산업,612801,611000,93
344820,KCC글라스,41399,41200,53
018290,브이티,18086,17930,44
950160,코오롱티슈진,8789,8720,10
087010,펩트론,36896,35000,38
017960,한국카본,12014,12110,70
078340,컴투스,50666,50100,46
086450,동국제약,15433,15050,46
064960,SNT모티브,43356,44000,89
099190,아이센스,22391,23400,16
210980,SK디앤디,29600,29300,63
272450,진에어,12290,12050,22
183300,코미코,57564,58400,66
199800,툴젠,62646,64200,20
007700,F&F홀딩스,16358,16250,67
005440,현대지에프홀딩스,3815,3815,93
161000,애경케미칼,12278,12200,90
000815,삼성화재우,188862,188500,61
399720,가온칩스,44288,47000,49
033240,자화전자,24353,25200,45
025980,아난티,6746,6810,67
950210,프레스티지바이오파마,10221,10090,16
031430,신세계인터내셔날,16878,16750,67
049770,동원F&B,32094,31200,29
352480,씨앤씨인터내셔널,58475,60600,44
000070,삼양홀딩스,68345,68700,57
192400,쿠쿠홀딩스,16698,16750,56
194480,데브시스터즈,47447,48000,26
003530,한화투자증권,2870,2785,68
319660,피에스케이,19411,19650,49
299030,하나기술,69420,71000,90
095660,네오위즈,27319,27400,91
046890,서울반도체,9810,9870,45
360070,탑머티리얼,64763,68500,68
005880,대한해운,1764,1730,32
293940,신한알파리츠,7617,6490,84
053610,프로텍,47039,49250,49
031980,피에스케이홀딩스,25817,26650,49
000640,동아쏘시오홀딩스,91717,93100,0
030610,교보증권,4996,4985,93
215000,골프존,93392,91300,74
108860,셀바스AI,18514,19420,98
383800,LX홀딩스,7317,7320,72
001720,신영증권,58016,58400,5
030190,NICE평가정보,8946,9240,47
097520,엠씨넥스,28527,29050,45
131290,티에스이,47920,48900,49
281820,케이씨텍,23332,26400,49
119860,커넥트웨이브,11205,11210,46
082270,젬백스,14452,14430,39
005180,빙그레,55834,57900,13
005610,SPC삼립,63295,63400,93
338220,뷰노,41231,46000,7
039440,에스티아이,30709,32350,49
014830,유니드,73507,76500,81
237880,클리오,29974,28800,67
182400,엔케이맥스,13720,13100,24
381970,케이카,10698,10770,77
299900,위지윅스튜디오,3153,3075,48
057050,현대홈쇼핑,43139,42850,93
069080,웹젠,15186,14880,10
003470,유안타증권,2537,2560,48
00680K,미래에셋증권2우B,3664,3700,48
170900,동아에스티,58246,58300,0
403550,쏘카,15118,15210,6
036810,에프에스티,22553,23000,49
241590,화승엔터프라이즈,8677,8710,85
068400,SK렌터카,10425,10410,21
018250,애경산업,19117,19180,85
007390,네이처셀,8106,8250,92
091700,파트론,8497,8450,46
103590,일진전기,12766,14100,72
001470,삼부토건,2435,2470,28
284740,쿠쿠홈시스,22628,22550,93
034310,NICE,13043,12950,47
144510,지씨셀,33147,32450,10
257720,실리콘투,8739,8630,51
095500,미래나노텍,15902,15960,90
049070,인탑스,28423,28650,45
179900,유티아이,29309,30100,49
003570,SNT다이내믹스,14160,13800,55
041190,우리기술투자,5887,5750,68
002240,고려제강,19543,19300,11
114190,강원에너지,16677,17240,90
043150,바텍,32528,32600,92
054450,텔레칩스,26443,27950,45
084850,아이티엠반도체,21363,21250,45
032500,케이엠더블유,12545,12420,91
034120,SBS,25525,25650,41
003280,흥아해운,2246,2100,32
068240,다원시스,14653,14380,86
335890,비올,8174,8150,73
020000,한섬,19164,19090,93
000370,한화손해보험,4089,4060,61
032190,다우데이타,12444,12500,48
357120,코람코라이프인프라리츠,5473,5460,55
200130,콜마비앤에이치,16242,16150,67
249420,일동제약,17311,17190,24
056080,유진로봇,11152,11280,17
200880,서연이화,16332,17500,5
064290,인텍플러스,32937,32750,49
358570,지아이이노베이션,20472,20250,2
060250,NHN KCP,8728,10130,17
145990,삼양사,43677,44150,31
394280,오픈엣지테크놀로지,20422,20950,45
006730,서부T&D,7781,7560,38
004430,송원산업,18540,18670,41
091810,티웨이항공,2326,2300,22
243070,휴온스,38421,38350,97
425420,티에프이,38778,38700,49
003000,부광약품,6087,6520,10
058650,세아홀딩스,108617,108600,93
079370,제우스,40588,42700,49
402030,코난테크놀로지,35375,35850,98
286940,롯데정보통신,27670,28300,41
377740,바이오노트,4218,4235,10
005090,SGC에너지,27518,28450,64
017940,E1,63573,63200,26
095700,제넥신,13118,10600,84
229640,LS전선아시아,12148,13600,11
010690,화신,11911,12670,5
206640,바디텍메드,17925,18100,38
214320,이노션,21055,20975,93
101160,월덱스,24209,24550,49
123890,한국자산신탁,3351,3375,69
900140,엘브이엠씨홀딩스,2524,2525,96
052020,에스티큐브,8968,8910,46
108670,LX하우시스,43844,44200,62
012630,HDC,7018,6850,53
033270,유나이티드제약,25590,25100,38
183190,아세아시멘트,10679,10590,88
093050,LF,13704,13760,53
033640,네패스,16759,17060,49
095610,테스,20297,20500,49
319400,현대무벡스,3411,3400,39
093320,케이아이엔엑스,85864,85300,66
118990,모트렉스,15595,16190,98
017810,풀무원,10470,10480,31
001820,삼화콘덴서,37353,37600,45
218410,RFHIC,15680,15510,91
425040,티이엠씨,37488,36900,45
023160,태광,15063,15040,70
151860,KG ETS,11457,11740,58
007810,코리아써키트,15360,15490,66
006405,삼성SDI우,246064,244000,90
101730,위메이드맥스,11778,11420,20
228760,지노믹트리,18093,17300,77
011930,신성이엔지,1914,1949,45
004690,삼천리,97831,97500,93
453340,현대그린푸드,11686,11690,31
200710,에이디테크놀로지,25181,27650,49
090435,아모레퍼시픽우,36221,36000,67
448730,삼성FN리츠,5008,5000,57
001200,유진투자증권,4191,4025,27
033500,동성화인텍,12320,12380,70
322510,제이엘케이,22108,22750,24
119610,인터로조,31441,30350,77
241710,코스메카코리아,38013,38100,9
094800,맵스리얼티1,4012,4050,69
200670,휴메딕스,34807,36150,73
003520,영진약품,2205,2170,10
047920,HLB제약,12537,12570,46
306200,세아제강,132965,132900,72
079810,디이엔티,16464,16780,16
084690,대상홀딩스,6814,6940,12
089970,에이피티씨,15190,15490,49
432320,KB스타리츠,3648,3635,55
009290,광동제약,7267,7050,68
042000,카페24,19346,17860,87
005690,파미셀,6600,6570,10
099430,바이오플러스,6682,6540,38
228670,레이,23736,24600,83
089030,테크윙,9154,9450,49
002310,아세아제지,39505,40250,36
089010,켐트로닉스,23457,24050,8
041960,코미팜,5362,5360,46
117730,티로보틱스,22264,21850,23
014620,성광벤드,12421,12460,70
000490,대동,13578,14200,23
110990,디아이티,20177,20600,75
000680,LS네트웍스,4268,4210,11
003545,대신증권우,13783,13800,48
126560,현대퓨처넷,3205,3210,76
451800,한화리츠,5098,5040,63
025860,남해화학,7279,7350,57
003220,대원제약,16773,16240,24
013030,하이록코리아,27305,27600,70
003300,한일홀딩스,11490,11450,15
082920,비츠로셀,15420,15340,21
034950,한국기업평가,79096,78800,53
029960,코엔텍,7208,7190,53
217270,넵튠,8002,7860,23
001940,KISCO홀딩스,21706,21900,63
007690,국도화학,39692,40150,81
030520,한글과컴퓨터,14591,15250,98
050890,쏠리드,5816,5820,91
027410,BGF,3539,3535,53
002030,아세아,161746,163700,74
016800,퍼시스,29651,30300,41
083310,엘오티베큠,19853,20350,49
323990,박셀바이오,18250,18400,8
102710,이엔에프테크놀로지,23422,23750,49
348340,뉴로메카,33728,34200,23
340570,티앤엘,42291,43400,16
005810,풍산홀딩스,34732,35300,72
267980,매일유업,45020,44550,95
122640,예스티,14396,14770,41
038500,삼표시멘트,3222,3235,57
071970,STX중공업,10178,10150,70
304100,솔트룩스,27134,27350,98
396270,넥스트칩,17900,18720,75
039840,디오,22526,22050,21
060150,인선이엔티,7733,7710,45
060720,KH바텍,14604,14370,49
033100,제룡전기,21835,22700,72
108490,로보티즈,26208,26500,23
104830,원익머트리얼즈,27241,26750,21
060980,HL홀딩스,32998,33200,57
003920,남양유업,472433,481000,64
029530,신도리코,33562,33300,96
002320,한진,21722,21400,69
298000,효성화학,90766,91900,86
097230,HJ중공업,4080,4100,70
004700,조광피혁,49738,49800,81
061970,LB세미콘,6437,6730,49
041830,인바디,23474,24000,35
025320,시노펙스,3897,4090,43
243840,신흥에스이씨,43170,43000,90
042600,새로닉스,25017,24800,90
025770,한국정보통신,8918,8890,96
298830,슈어소프트테크,5511,5460,98
054950,제이브이엠,27291,27050,24
206650,유바이오로직스,9184,9140,1
044490,태웅,16732,16690,96
214680,디알텍,4697,4760,97
298690,에어부산,2953,2940,22
094480,갤럭시아머니트리,7057,6840,68
000430,대원강업,5344,5480,5
036620,감성코퍼레이션,3750,3770,44
008490,서흥,27304,27300,1
088260,이리츠코크렙,5062,5100,36
035600,KG이니시스,11493,11560,46
265520,AP시스템,19957,20100,49
077360,덕산하이메탈,6777,6990,49
035890,서희건설,1371,1365,28
950130,엑세스바이오,9172,8860,2
089980,상아프론테크,19690,20650,45
058430,포스코스틸리온,52749,53100,90
00088K,한화3우B,14084,14050,72
002960,한국쉘석유,244609,243500,53
107600,새빗켐,64309,64300,90
095720,웅진씽크빅,2655,2625,96
251970,펌텍코리아,26081,26100,47
034830,한국토지신탁,1231,1229,96
036420,콘텐트리중앙,14974,15120,93
084010,대한제강,13594,13590,53
297890,HB솔루션,4460,4230,46
126700,하이비젼시스템,19402,19600,35
005500,삼진제약,22151,22050,10
013120,동원개발,3460,3520,93
314930,바이오다인,51915,50800,38
072710,농심홀딩스,66987,65800,29
058820,CMG제약,2238,2195,38
102940,코오롱생명과학,27123,27000,10
013890,지누스,17203,16800,67
017390,서울가스,61174,61100,93
051905,LG생활건강우,148563,146100,62
282880,코윈테크,28579,28800,90
317330,덕산테코피아,17144,17180,45
232140,와이아이케이,3492,3725,49
136480,하림,2881,2905,12
006390,한일현대시멘트,15941,16000,57
330860,네패스아크,19814,20300,49
254490,미래반도체,19466,20000,49
230360,에코마케팅,9674,9630,53
441270,파인엠텍,8370,8280,98
094360,칩스앤미디어,26129,29100,45
003960,사조대림,32774,33800,93
001880,DL건설,13221,13440,53
00104K,CJ4우(전환),69390,70500,67
001510,SK증권,624,620,96
080160,모두투어,16549,16580,67
138580,비즈니스온,13741,13850,56
417010,나노팀,15106,15430,90
217820,원익피앤이,6369,6480,11
334970,프레스티지바이오로직스,5093,4915,16
059090,미코,8556,8800,49
053210,스카이라이프,6116,6080,53
051360,토비스,18488,18610,77
001790,대한제당,3080,3100,31
084650,랩지노믹스,3977,4130,24
003800,에이스침대,26218,26300,9
001780,알루코,2994,3010,51
307750,국전약품,5980,5950,24
108230,톱텍,7610,7570,46
003120,일성신약,21607,21700,53
263720,디앤씨미디어,23983,24200,20
092220,KEC,1413,1441,45
078160,메디포스트,8068,7930,53
001630,종근당홀딩스,55744,55800,10
051500,CJ프레시웨이,23583,24500,93
370090,퓨런티어,32161,33450,35
216080,제테마,17329,16860,38
007570,일양약품,15045,15160,10
048530,인트론바이오,8930,8820,95
005010,휴스틸,4979,5040,57
138490,코오롱플라스틱,7444,7570,5
031330,에스에이엠티,2802,2840,45
060370,LS마린솔루션,11080,11250,72
357550,석경에이티,51490,51700,7
036530,SNT홀딩스,17091,17100,53
009680,모토닉,8600,8600,31
126720,수산인더스트리,19115,19300,91
115450,HLB테라퓨틱스,3983,3915,38
122900,아이마켓코리아,8244,8180,77
104700,한국철강,6501,6510,5
071320,지역난방공사,23711,23900,31
023410,유진기업,3599,3555,53
036030,케이티알파,5551,5630,96
026890,스틱인베스트먼트,6405,6450,21
126340,비나텍,44762,46750,57
102460,이연제약,15519,15180,10
074610,이엔플러스,4102,4065,90
077970,STX엔진,11688,11520,70
001500,현대차증권,8669,8650,48
037270,YG PLUS,4544,4505,17
005390,신성통상,2015,1978,99
084110,휴온스글로벌,22275,22350,97
090360,로보스타,27576,28000,23
002150,도화엔지니어링,8060,8070,39
045100,한양이엔지,14994,15030,11
008350,남선알미늄,2063,2090,50
389260,대명에너지,16639,16530,72
252990,샘씨엔에스,5193,5310,49
040300,YTN,6446,6290,39
034810,해성산업,8515,8500,96
205470,휴마시스,2145,2175,10
000020,동화약품,9772,9690,10
322000,HD현대에너지솔루션,24445,24350,96
018470,조일알미늄,2164,2170,16
100120,뷰웍스,26844,27700,51
049950,미래컴퍼니,28779,30400,45
024720,한국콜마홀딩스,6998,7080,41
226320,잇츠한불,12524,12430,67
382840,원준,17792,17680,90
033160,엠케이전자,11710,11940,49
146320,비씨엔씨,20397,20800,35
217330,싸이토젠,15681,14800,73
099320,쎄트렉아이,29153,28800,96
100790,미래에셋벤처투자,4834,4775,98
114810,한솔아이원스,8786,9070,49
298540,더네이쳐홀딩스,18610,18430,67
001460,BYC,415636,418500,98
093640,케이알엠,8954,9010,70
315640,딥노이드,22918,24900,24
064260,다날,4082,3960,39
037560,LG헬로비전,3484,3450,53
006220,제주은행,8439,8380,6
016580,환인제약,14598,14480,53
086390,유니테스트,12022,12290,49
005160,동국산업,4782,4860,16
363280,티와이홀딩스,5631,5480,64
027360,아주IB투자,2221,2210,46
007460,에이프로젠,1010,1080,0
005389,현대차3우B,107412,107200,34
030530,원익홀딩스,3326,3405,49
053080,케이엔솔,20438,20350,19
285490,노바텍,24298,24650,45
297090,씨에스베어링,9982,9790,40
092040,아미코젠,16606,12940,84
230240,에치에프알,19943,19690,91
092070,디엔에프,22279,21800,35
080220,제주반도체,5765,6190,49
365590,하이딥,1525,1547,51
356860,티엘비,24100,24350,49
071055,한국금융지주우,43738,43650,48
075580,세진중공업,4437,4450,70
053030,바이넥스,8146,8050,10
096760,JW홀딩스,3537,3510,77
204620,글로벌텍스프리,4735,4675,44
123860,아나패스,21500,21950,3
051370,인터플렉스,10045,10420,49
041020,폴라리스오피스,4804,4810,76
090710,휴림로봇,1409,1406,45
101670,하이드로리튬,11674,11620,90
272550,삼양패키징,16327,15990,29
053690,한미글로벌,22361,22600,91
389500,에스비비테크,40275,40700,23
397030,에이프릴바이오,11409,11520,10
052400,코나아이,16538,16610,91
078070,유비쿼스홀딩스,13325,13200,91
213500,한솔제지,10399,10440,96
950140,잉글우드랩,13185,12780,9
104460,디와이피엔에프,21652,21000,80
030210,다올투자증권,4408,4410,31
018310,삼목에스폼,17285,17310,95
036200,유니셈,7806,8000,49
071840,롯데하이마트,10660,10350,68
017890,한국알콜,11415,11320,90
029460,케이씨,17953,18570,49
101360,에코앤드림,21782,21400,90
171090,선익시스템,24852,25050,45
011760,현대코퍼레이션,18978,18850,57
001520,동양,1050,1031,53
037710,광주신세계,31120,30100,22
293480,하나제약,13862,13720,10
271980,제일약품,20839,16860,84
054210,이랜텍,9344,9390,45
045390,대아티아이,3421,3435,28
004560,현대비앤지스틸,15038,14910,5
089600,나스미디어,20552,20500,54
109610,에스와이,4758,4700,28
091580,상신이디피,17153,17420,90
130660,한전산업,7418,7350,86
009160,SIMPAC,3692,3690,96
149950,아바텍,13957,14280,39
123040,엠에스오토텍,5305,5340,5
010100,한국무브넥스,8165,8170,5
214430,아이쓰리시스템,34785,34100,80
006840,AK홀딩스,17955,17950,67
161580,필옵틱스,9833,9890,92
032620,유비케어,4561,4590,10
002810,삼영무역,12595,12660,57
011000,진원생명과학,3195,3090,10
063170,서울옥션,10687,10440,17
038540,상상인,4340,4350,48
239890,피엔에이치테크,23463,24450,35
000050,경방,8236,8520,8
001270,부국증권,22379,22100,39
290670,대보마그네틱,29535,29650,65
143160,아이디스,21333,22350,91
035150,백산,9106,9140,20
016590,신대양제지,5597,5660,57
048870,시너지이노베이션,2713,2710,23
060590,씨티씨바이오,9154,9270,18
038290,마크로젠,21736,21500,40
334890,이지스밸류리츠,4363,4410,66
002900,TYM,5208,5210,57
289220,자이언트스텝,10957,11000,98
063080,컴투스홀딩스,33533,32850,20
256840,한국비엔씨,3452,3405,19
003070,코오롱글로벌,12417,12270,68
