pcc: 0.9998556693485122
rmse: 996.0328716965118
baseline_rmse0: 1469.9250582625514
baseline_rmse1: 2204.694492438758
Code,Name,Pred,Actual,Label
005930,삼성전자,71469,71700,2
373220,LG에너지솔루션,450418,442500,0
000660,SK하이닉스,130551,128000,0
207940,삼성바이오로직스,722270,709000,3
005935,삼성전자우,57466,57200,7
005490,POSCO홀딩스,477010,472500,0
005380,현대차,182527,184000,2
051910,LG화학,521211,514000,0
000270,기아,83454,84200,2
035420,NAVER,206039,205500,9
006400,삼성SDI,476977,463000,0
247540,에코프로비엠,244486,243000,0
003670,포스코퓨처엠,307347,303500,0
068270,셀트리온,173170,168000,3
035720,카카오,50478,50500,0
028260,삼성물산,117956,116100,4
012330,현대모비스,233898,232500,0
105560,KB금융,54504,53700,0
086520,에코프로,705708,695000,0
055550,신한지주,37085,36750,0
066570,LG전자,105608,104900,1
096770,SK이노베이션,143269,141500,0
032830,삼성생명,70042,69800,1
003550,LG,83680,82200,0
018260,삼성에스디에스,146706,155200,4
000810,삼성화재,261069,261500,1
323410,카카오뱅크,26097,25550,0
086790,하나금융지주,42459,41750,0
034730,SK,163776,160700,9
015760,한국전력,18912,18790,8
033780,KT&G,90900,90600,0
091990,셀트리온헬스케어,76522,73800,3
017670,SK텔레콤,51810,51800,1
138040,메리츠금융지주,55722,54400,7
009150,삼성전기,136485,137000,2
329180,HD현대중공업,120253,119900,2
011200,HMM,16392,15670,0
259960,크래프톤,209275,205500,4
010130,고려아연,493131,491500,0
047050,포스코인터내셔널,58443,58900,0
034020,두산에너빌리티,15000,15020,0
316140,우리금융지주,12756,12700,0
024110,기업은행,11711,11700,0
352820,하이브,212855,210500,0
022100,포스코DX,56728,57100,0
030200,KT,33029,32900,1
042660,한화오션,27300,22650,0
003490,대한항공,23002,22400,8
010950,S-Oil,69756,70100,1
090430,아모레퍼시픽,132151,130000,7
009540,HD한국조선해양,102951,102000,0
010140,삼성중공업,7790,7630,2
001570,금양,100307,105300,0
402340,SK스퀘어,49166,48050,0
011170,롯데케미칼,154741,154600,7
086280,현대글로비스,179626,177100,0
326030,SK바이오팜,90753,86800,0
012450,한화에어로스페이스,122064,120100,7
066970,엘앤에프,146613,144300,0
377300,카카오페이,45865,45200,0
042700,한미반도체,58891,60800,2
036570,엔씨소프트,268733,269500,9
005830,DB손해보험,81870,81300,7
011070,LG이노텍,243803,243500,0
009830,한화솔루션,34621,33800,0
161390,한국타이어앤테크놀로지,45167,44800,0
088980,맥쿼리인프라,12408,12400,7
005070,코스모신소재,162312,159000,0
307950,현대오토에버,167342,172700,2
302440,SK바이오사이언스,68760,67400,0
051900,LG생활건강,344775,337500,7
251270,넷마블,54506,55500,0
361610,SK아이이테크놀로지,70485,69300,0
028050,삼성엔지니어링,26149,25750,0
267250,HD현대,60143,60900,2
097950,CJ제일제당,324244,319500,7
000100,유한양행,62639,61900,5
004020,현대제철,35372,35550,7
271560,오리온,119154,118600,0
032640,LG유플러스,10343,10350,1
241560,두산밥캣,43390,43600,2
047810,한국항공우주,46824,46650,1
034220,LG디스플레이,13092,12600,0
006800,미래에셋증권,7366,7300,0
028300,HLB,32045,31950,0
196170,알테오젠,72172,74100,2
000720,현대건설,37428,36850,0
005387,현대차2우B,107448,108400,2
078930,GS,42596,42950,1
018880,한온시스템,7264,7260,9
128940,한미약품,305765,303000,5
029780,삼성카드,33159,32650,0
021240,코웨이,50548,50300,7
011780,금호석유,130491,128200,9
011790,SKC,98147,97000,0
180640,한진칼,53831,53600,7
403870,HPSP,35284,36000,2
277810,레인보우로보틱스,164027,164300,0
016360,삼성증권,38935,38650,0
005940,NH투자증권,10456,10340,0
035900,JYP Ent.,97820,97100,4
035250,강원랜드,15758,15750,0
383220,F&F,88559,87800,7
071050,한국금융지주,58801,58000,0
068760,셀트리온제약,90484,85700,9
010620,현대미포조선,80283,79500,0
267260,HD현대일렉트릭,84871,86800,6
003410,쌍용C&E,6018,6060,1
272210,한화시스템,15535,15800,1
058470,리노공업,175297,175500,2
004990,롯데지주,29330,29300,7
064350,현대로템,26502,25800,0
001450,현대해상,30773,31000,7
006260,LS,85432,85100,0
001040,CJ,88648,89500,7
005385,현대차우,106570,107500,2
000990,DB하이텍,55994,56400,0
214150,클래시스,38757,39200,4
008770,호텔신라,67549,66500,0
007070,GS리테일,25263,25000,7
008930,한미사이언스,36317,35700,9
004370,농심,426812,424500,7
263750,펄어비스,41240,40600,9
000120,CJ대한통운,97239,95800,8
051915,LG화학우,312276,312000,0
039490,키움증권,92008,92000,0
088350,한화생명,2813,2820,7
028670,팬오션,4287,4220,3
081660,휠라홀딩스,39087,39000,0
002790,아모레G,29206,28600,7
138930,BNK금융지주,7086,7130,1
282330,BGF리테일,131571,131100,0
030000,제일기획,20158,20050,7
052690,한전기술,58833,59500,0
010120,LS ELECTRIC,74981,76800,0
012750,에스원,60145,59900,8
036460,한국가스공사,24173,24500,1
293490,카카오게임즈,27029,26500,9
023530,롯데쇼핑,79636,79200,7
112610,씨에스윈드,52983,51900,0
175330,JB금융지주,10868,10830,0
014680,한솔케미칼,184485,184300,0
139480,이마트,77240,77900,4
357780,솔브레인,269375,267500,0
079550,LIG넥스원,93158,91500,1
041510,에스엠,94198,92200,0
020150,롯데에너지머티리얼즈,44258,43800,0
298040,효성중공업,190387,196700,6
111770,영원무역,46881,46700,7
039030,이오테크닉스,157433,159200,2
010060,OCI홀딩스,101305,100900,9
005290,동진쎄미켐,36975,37050,0
047040,대우건설,4511,4560,0
007660,이수페타시스,29055,29450,2
002380,KCC,225774,227500,0
145020,휴젤,158195,153500,9
000880,한화,25364,25400,7
026960,동서,18106,18180,1
112040,위메이드,53851,51600,4
095340,ISC,80494,81700,2
006110,삼아알미늄,119569,126300,0
035760,CJ ENM,74957,77500,4
298050,효성첨단소재,392526,395000,9
009420,한올바이오파마,37363,36500,6
017800,현대엘리베이,46117,45500,0
204320,HL만도,36446,36400,0
000250,삼천당제약,69735,66900,9
240810,원익IPS,34398,34950,2
004170,신세계,173744,172400,7
298020,효성티앤씨,381617,393000,7
036930,주성엔지니어링,32561,33600,2
011210,현대위아,57025,58400,0
253450,스튜디오드래곤,56394,56400,4
086900,메디톡스,220860,219000,0
003230,삼양식품,215282,216500,7
073240,금호타이어,5705,5590,8
051600,한전KPS,34216,34400,7
000080,하이트진로,22815,22850,7
185750,종근당,126015,126200,0
042670,HD현대인프라코어,7923,7920,0
336260,두산퓨얼셀,20875,22550,0
121600,나노신소재,124830,123400,0
007310,오뚜기,397451,397000,7
005850,에스엘,32725,33250,0
004000,롯데정밀화학,58817,59200,0
003620,KG모빌리티,7880,8380,0
006040,동원산업,32570,31850,7
214370,케어젠,27714,27500,0
375500,DL이앤씨,37906,38150,6
001440,대한전선,11973,12040,0
000150,두산,85281,86700,9
137310,에스디바이오센서,10983,11320,9
004800,효성,66871,67500,9
139130,DGB금융지주,8302,8350,1
002710,TCC스틸,54715,55900,0
018670,SK가스,149613,155900,7
108320,LX세미콘,89990,91000,0
248070,솔루엠,28526,28200,7
005420,코스모화학,36094,36400,0
005300,롯데칠성,152694,157100,7
145720,덴티움,120140,128000,9
067310,하나마이크론,28362,29100,2
393890,더블유씨피,43435,41900,0
006360,GS건설,16958,16670,9
001740,SK네트웍스,5782,5750,0
328130,루닛,89130,93100,2
000240,한국앤컴퍼니,13318,13590,0
006280,녹십자,118243,117500,8
353200,대덕전자,24275,25100,2
025900,동화기업,68467,66900,0
078600,대주전자재료,81537,82100,0
192820,코스맥스,115289,114700,7
069620,대웅제약,112121,109000,6
034230,파라다이스,14055,14050,7
222800,심텍,33946,34650,2
237690,에스티팜,69283,66600,0
365340,성일하이텍,101111,99700,0
069960,현대백화점,52822,52400,7
120110,코오롱인더,43583,43600,9
280360,롯데웰푸드,133330,132200,7
009240,한샘,50418,51300,7
141080,레고켐바이오,46152,45000,9
213420,덕산네오룩스,45704,46250,2
001120,LX인터내셔널,30101,30950,0
064760,티씨케이,98154,99000,2
096530,씨젠,21523,21450,9
048410,현대바이오,29680,29450,5
137400,피엔티,50919,50800,0
093370,후성,11630,11650,0
214450,파마리서치,113355,113000,9
195940,HK이노엔,41936,41400,5
003690,코리안리,7788,7890,8
140860,파크시스템스,167823,167000,0
285130,SK케미칼,65146,64700,0
065350,신성델타테크,40422,40300,1
140410,메지온,37145,38250,0
101490,에스앤에스텍,50728,51600,2
278280,천보,105647,105100,0
395400,SK리츠,4014,4030,0
161890,한국콜마,48885,48400,7
009970,영원무역홀딩스,79367,79700,7
006650,대한유화,157878,162700,7
383310,에코프로에이치엔,66081,65400,0
056190,에스에프에이,28577,29250,2
225570,넥슨게임즈,16250,16010,9
009900,명신산업,19506,19260,9
001800,오리온홀딩스,15814,15890,7
000210,DL,47307,47300,0
