pcc: 0.9985630745732188
rmse: 3252.420935395663
baseline_rmse0: 3494.7353669615445
baseline_rmse1: 4187.912309017818
Code,Name,Pred,Actual,Label
058610,에스피지,29507,27900,68
004490,세방전지,54637,52300,22
365550,ESR켄달스퀘어리츠,3313,3285,31
082640,동양생명,4501,4620,12
003540,대신증권,13998,13940,12
015750,성우하이텍,8405,8080,22
090460,비에이치,20513,19600,91
039200,오스코텍,20055,19250,48
178320,서진시스템,17745,17000,25
074600,원익QnC,25839,24950,74
060280,큐렉소,14711,14000,68
000400,롯데손해보험,2340,2405,50
005250,녹십자홀딩스,13798,13690,48
053800,안랩,67528,64800,52
001060,JW중외제약,28569,26850,83
348210,넥스틴,61304,58000,74
082740,HSD엔진,7981,8380,14
215200,메가스터디교육,62634,62000,12
079160,CJ CGV,5024,5140,32
009450,경동나비엔,48037,46400,43
001680,대상,19590,19620,54
007340,DN오토모티브,80581,78500,24
268280,미원에스씨,140122,141000,47
272290,이녹스첨단소재,30236,29000,74
003850,보령,9957,9520,48
019170,신풍제약,11975,12110,48
003240,태광산업,581567,584000,12
344820,KCC글라스,41635,40850,8
018290,브이티,18440,18250,65
087010,펩트론,28388,26700,48
017960,한국카본,11800,12250,14
078340,컴투스,43645,41650,76
086450,동국제약,16153,15840,48
064960,SNT모티브,44387,43000,22
099190,아이센스,23237,23100,3
210980,SK디앤디,26343,27000,32
272450,진에어,10669,10980,65
183300,코미코,50795,48100,74
199800,툴젠,29345,27000,48
007700,F&F홀딩스,14742,15030,65
161000,애경케미칼,11944,11630,29
000815,삼성화재우,184061,185600,12
033240,자화전자,23921,22950,74
025980,아난티,7081,6920,65
950210,프레스티지바이오파마,10358,10160,41
352480,씨앤씨인터내셔널,57434,59800,65
000070,삼양홀딩스,70178,69800,12
192400,쿠쿠홀딩스,17090,17350,32
194480,데브시스터즈,43161,42550,76
003530,한화투자증권,2620,2510,76
319660,피에스케이,19966,19320,74
299030,하나기술,83898,77400,97
095660,네오위즈,26690,26750,76
046890,서울반도체,10789,10430,74
005880,대한해운,1724,1723,43
293940,신한알파리츠,6152,6140,31
031980,피에스케이홀딩스,29016,29000,91
000640,동아쏘시오홀딩스,96615,93000,48
030610,교보증권,4948,4970,12
215000,골프존,95088,96100,63
108860,셀바스AI,17061,16390,39
383800,LX홀딩스,6998,6990,12
001720,신영증권,57374,56700,32
030190,NICE평가정보,9726,9700,12
097520,엠씨넥스,29249,28300,74
131290,티에스이,45621,43350,74
281820,케이씨텍,22321,21300,74
119860,커넥트웨이브,10665,10450,12
082270,젬백스,13824,13550,48
005180,빙그레,52016,53500,54
005610,SPC삼립,65206,63500,32
338220,뷰노,28015,26150,71
039440,에스티아이,29767,29150,91
237880,클리오,28569,28900,65
182400,엔케이맥스,11822,11110,23
381970,케이카,9808,9890,34
299900,위지윅스튜디오,2643,2540,76
057050,현대홈쇼핑,40959,41650,12
069080,웹젠,13435,13070,76
003470,유안타증권,2426,2430,12
00680K,미래에셋증권2우B,3484,3480,12
170900,동아에스티,56946,56600,58
036810,에프에스티,20060,19390,74
241590,화승엔터프라이즈,8118,8400,32
068400,SK렌터카,11007,10800,32
018250,애경산업,21444,21900,65
007390,네이처셀,7419,7230,48
091700,파트론,8967,8640,74
103590,일진전기,14448,14280,6
001470,삼부토건,2897,2710,51
284740,쿠쿠홈시스,20503,20650,12
034310,NICE,13136,12650,50
144510,지씨셀,30422,29650,48
095500,미래나노텍,17405,16010,28
049070,인탑스,26192,24850,68
179900,유티아이,29521,28050,63
003570,SNT다이내믹스,11121,11830,21
041190,우리기술투자,4481,4365,76
002240,고려제강,19527,19370,55
043150,바텍,32397,30600,32
054450,텔레칩스,24389,23150,74
084850,아이티엠반도체,23503,22450,74
032500,케이엠더블유,10770,10290,25
034120,SBS,24528,24250,52
003280,흥아해운,2029,1930,59
068240,다원시스,14996,14200,50
335890,비올,6446,6470,45
020000,한섬,18387,19000,12
000370,한화손해보험,4211,4270,12
032190,다우데이타,11723,11880,59
357120,코람코라이프인프라리츠,5274,5340,31
200130,콜마비앤에이치,16122,16350,65
249420,일동제약,16743,16900,13
056080,유진로봇,11505,10640,68
