pcc: 0.9986361685086609
rmse: 3309.749681320326
baseline_rmse0: 3494.7353669615445
baseline_rmse1: 4187.912309017818
Code,Name,Pred,Actual,Label
357780,솔브레인,261576,245500,11
079550,LIG넥스원,89091,89400,5
041510,에스엠,117111,110900,48
020150,롯데에너지머티리얼즈,41337,39000,35
298040,효성중공업,177290,179800,8
111770,영원무역,51439,54300,15
039030,이오테크닉스,162467,157400,11
005290,동진쎄미켐,34515,32400,11
047040,대우건설,4170,4025,31
007660,이수페타시스,25789,24050,11
002380,KCC,224559,230000,15
145020,휴젤,140077,138400,42
000880,한화,22555,22900,15
026960,동서,17172,17480,15
112040,위메이드,38734,38250,48
095340,ISC,82722,76700,11
006110,삼아알미늄,127777,115000,35
035760,CJ ENM,52538,52200,46
298050,효성첨단소재,352444,355000,1
009420,한올바이오파마,29837,30450,49
017800,현대엘리베이,46861,46000,15
204320,HL만도,37031,36100,29
000250,삼천당제약,68496,65700,42
240810,원익IPS,34402,33250,11
004170,신세계,174503,175800,46
298020,효성티앤씨,295231,320000,15
036930,주성엔지니어링,28798,28150,11
011210,현대위아,60912,61300,29
253450,스튜디오드래곤,49955,47900,38
086900,메디톡스,216017,209500,42
003230,삼양식품,188958,190900,46
073240,금호타이어,4264,4325,29
051600,한전KPS,33425,33550,5
000080,하이트진로,20751,21250,15
185750,종근당,94686,93300,42
336260,두산퓨얼셀,17723,17370,1
121600,나노신소재,134831,121700,35
007310,오뚜기,368375,372000,15
005850,에스엘,30133,29100,29
004000,롯데정밀화학,55231,56800,15
375500,DL이앤씨,33533,34200,15
000150,두산,79751,77500,5
137310,에스디바이오센서,10512,10310,27
004800,효성,57537,58000,15
139130,DGB금융지주,8108,8250,6
002710,TCC스틸,55443,51400,35
018670,SK가스,144706,151900,0
108320,LX세미콘,79284,76800,23
248070,솔루엠,31193,30700,24
005420,코스모화학,35567,33150,35
005300,롯데칠성,137042,144000,15
145720,덴티움,102838,104500,24
067310,하나마이크론,29078,28100,11
006360,GS건설,13796,13490,31
001740,SK네트웍스,5901,5790,26
000240,한국앤컴퍼니,11389,11500,15
006280,녹십자,99981,97600,42
353200,대덕전자,25029,22850,11
025900,동화기업,73479,68000,35
078600,대주전자재료,80172,72000,35
192820,코스맥스,136997,139400,46
069620,대웅제약,104284,101700,42
034230,파라다이스,14680,14670,46
222800,심텍,40079,38700,11
237690,에스티팜,72580,69100,42
069960,현대백화점,54480,54600,46
120110,코오롱인더,43704,44100,15
280360,롯데웰푸드,111791,112900,20
009240,한샘,48826,49700,15
141080,레고켐바이오,34802,35500,49
213420,덕산네오룩스,46413,45100,11
001120,LX인터내셔널,26324,25650,26
064760,티씨케이,90720,84300,11
096530,씨젠,20546,20000,27
048410,현대바이오,36423,38500,41
137400,피엔티,60895,54400,35
093370,후성,10479,10170,35
214450,파마리서치,114615,113800,46
195940,HK이노엔,43451,43500,42
003690,코리안리,7646,7620,6
140860,파크시스템스,160346,150100,11
285130,SK케미칼,58747,57700,42
140410,메지온,39502,38400,42
101490,에스앤에스텍,46611,45650,11
278280,천보,114542,103700,35
395400,SK리츠,3846,3825,30
161890,한국콜마,52459,54800,46
009970,영원무역홀딩스,77882,79100,15
006650,대한유화,134235,145300,15
383310,에코프로에이치엔,66467,60300,35
056190,에스에프에이,31498,29950,11
225570,넥슨게임즈,15337,15010,48
009900,명신산업,16652,16380,29
001800,오리온홀딩스,15337,15300,15
000210,DL,40894,41450,15
294870,HDC현대산업개발,10647,10750,15
103140,풍산,34287,34900,15
003090,대웅,15181,14880,42
009520,포스코엠텍,24015,22850,36
089860,롯데렌탈,26977,26500,24
084370,유진테크,42731,42050,11
067630,HLB생명과학,9553,9140,42
085620,미래에셋생명,4496,4615,15
122870,와이지엔터테인먼트,56816,54500,39
085660,차바이오텍,17053,16370,42
100090,SK오션플랜트,17191,17200,8
267270,HD현대건설기계,59749,57100,8
195870,해성디에스,51877,49050,11
298380,에이비엘바이오,16739,15870,42
000670,영풍,494194,499000,15
014820,동원시스템즈,31091,29650,35
166090,하나머티리얼즈,51589,49450,11
001430,세아베스틸지주,21000,21100,15
178920,PI첨단소재,26564,26100,23
281740,레이크머티리얼즈,13398,12200,35
131970,두산테스나,53939,52000,11
012510,더존비즈온,30702,28900,42
069260,TKG휴켐스,21902,22200,15
300720,한일시멘트,12520,12100,31
033290,코웰패션,7056,7330,12
036540,SFA반도체,5232,5060,11
039130,하나투어,42462,43150,46
287410,제이시스메디칼,10855,10770,46
105630,한세실업,21149,21700,15
008730,율촌화학,31434,28700,35
002350,넥센타이어,7107,7210,29
089590,제주항공,9940,10160,46
010780,아이에스동서,27995,27200,31
336370,솔루스첨단소재,24569,23600,35
271940,일진하이솔루스,20480,20150,1
204270,제이앤티씨,10884,10950,22
189300,인텔리안테크,71847,69400,39
192080,더블유게임즈,41212,40300,48
348950,제이알글로벌리츠,3910,3955,30
016380,KG스틸,7633,7130,40
114090,GKL,15340,15530,46
066575,LG전자우,48249,47450,28
091120,이엠텍,57296,52300,28
058970,엠로,63724,58400,28
181710,NHN,22124,21600,48
003030,세아제강지주,206111,202000,8
002840,미원상사,165220,164900,24
023590,다우기술,16539,16900,15
020560,아시아나항공,9551,9620,46
098460,고영,12223,11620,11
192650,드림텍,11181,10670,28
003380,하림지주,6556,6700,15
025540,한국단자,63180,63900,29
064550,바이오니아,34395,32650,42
067160,아프리카TV,76629,75500,3
006120,SK디스커버리,38502,38600,15
290650,엘앤씨바이오,29178,28350,42
222080,씨아이에스,10563,9930,4
330590,롯데리츠,2880,2935,30
032350,롯데관광개발,10445,10600,46
036830,솔브레인홀딩스,36566,33250,18
058610,에스피지,29515,27900,33
004490,세방전지,54736,52300,40
365550,ESR켄달스퀘어리츠,3313,3285,30
082640,동양생명,4501,4620,15
003540,대신증권,13996,13940,15
015750,성우하이텍,8289,8080,29
090460,비에이치,20340,19600,11
039200,오스코텍,19366,19250,49
178320,서진시스템,17819,17000,22
074600,원익QnC,25903,24950,11
060280,큐렉소,14716,14000,33
000400,롯데손해보험,2099,2405,25
005250,녹십자홀딩스,13858,13690,42
053800,안랩,68167,64800,13
001060,JW중외제약,28401,26850,41
348210,넥스틴,61455,58000,11
082740,HSD엔진,8038,8380,8
215200,메가스터디교육,62921,62000,12
079160,CJ CGV,5010,5140,46
009450,경동나비엔,47754,46400,24
001680,대상,19316,19620,15
007340,DN오토모티브,80653,78500,4
268280,미원에스씨,141543,141000,34
272290,이녹스첨단소재,29799,29000,23
003850,보령,10001,9520,42
019170,신풍제약,12029,12110,42
003240,태광산업,581487,584000,15
344820,KCC글라스,40999,40850,15
018290,브이티,18447,18250,46
087010,펩트론,28274,26700,41
017960,한국카본,11883,12250,8
078340,컴투스,43468,41650,48
086450,동국제약,16010,15840,12
064960,SNT모티브,43793,43000,29
099190,아이센스,23854,23100,39
210980,SK디앤디,26316,27000,24
272450,진에어,10671,10980,46
183300,코미코,50920,48100,11
199800,툴젠,29474,27000,42
007700,F&F홀딩스,14746,15030,46
161000,애경케미칼,11599,11630,36
000815,삼성화재우,183076,185600,6
033240,자화전자,23925,22950,28
025980,아난티,7082,6920,46
950210,프레스티지바이오파마,10337,10160,41
352480,씨앤씨인터내셔널,57441,59800,46
000070,삼양홀딩스,70169,69800,15
192400,쿠쿠홀딩스,16840,17350,15
194480,데브시스터즈,43057,42550,48
003530,한화투자증권,2607,2510,13
319660,피에스케이,20012,19320,11
299030,하나기술,85819,77400,4
095660,네오위즈,26570,26750,48
046890,서울반도체,10814,10430,11
005880,대한해운,1691,1723,15
293940,신한알파리츠,6152,6140,30
031980,피에스케이홀딩스,28764,29000,11
000640,동아쏘시오홀딩스,97052,93000,42
030610,교보증권,4948,4970,15
215000,골프존,95006,96100,24
108860,셀바스AI,16910,16390,33
383800,LX홀딩스,6997,6990,15
001720,신영증권,56533,56700,15
030190,NICE평가정보,9814,9700,12
097520,엠씨넥스,29258,28300,28
131290,티에스이,45733,43350,11
281820,케이씨텍,22378,21300,11
119860,커넥트웨이브,10727,10450,12
082270,젬백스,13884,13550,42
005180,빙그레,52026,53500,24
005610,SPC삼립,64920,63500,20
338220,뷰노,28112,26150,13
039440,에스티아이,29535,29150,11
237880,클리오,28573,28900,46
182400,엔케이맥스,11671,11110,42
381970,케이카,9968,9890,24
299900,위지윅스튜디오,2626,2540,38
057050,현대홈쇼핑,40954,41650,15
069080,웹젠,13377,13070,48
003470,유안타증권,2426,2430,15
00680K,미래에셋증권2우B,3484,3480,15
170900,동아에스티,56750,56600,41
036810,에프에스티,20107,19390,11
241590,화승엔터프라이즈,7997,8400,15
068400,SK렌터카,10994,10800,24
018250,애경산업,21451,21900,46
007390,네이처셀,7453,7230,42
091700,파트론,8990,8640,11
103590,일진전기,14311,14280,5
001470,삼부토건,2954,2710,31
284740,쿠쿠홈시스,20500,20650,15
034310,NICE,12681,12650,15
144510,지씨셀,30555,29650,42
095500,미래나노텍,17371,16010,35
049070,인탑스,26254,24850,28
179900,유티아이,30137,28050,28
003570,SNT다이내믹스,11970,11830,5
041190,우리기술투자,4459,4365,13
002240,고려제강,19578,19370,18
043150,바텍,32362,30600,24
054450,텔레칩스,24395,23150,28
084850,아이티엠반도체,23557,22450,11
032500,케이엠더블유,10815,10290,22
034120,SBS,24168,24250,9
003280,흥아해운,1991,1930,15
068240,다원시스,14770,14200,18
335890,비올,6402,6470,24
020000,한섬,18387,19000,15
000370,한화손해보험,4189,4270,6
032190,다우데이타,11795,11880,47
357120,코람코라이프인프라리츠,5274,5340,30
200130,콜마비앤에이치,16129,16350,46
249420,일동제약,16940,16900,42
056080,유진로봇,11510,10640,33
200880,서연이화,14536,14220,29
064290,인텍플러스,30630,29800,11
060250,NHN KCP,8407,8200,3
145990,삼양사,41280,41800,45
006730,서부T&D,7407,7450,46
004430,송원산업,18513,18130,24
091810,티웨이항공,2044,2110,46
243070,휴온스,38369,39400,49
003000,부광약품,5772,5760,42
058650,세아홀딩스,105049,104800,15
079370,제우스,34249,33200,11
286940,롯데정보통신,26029,26700,1
005090,SGC에너지,25863,26200,15
017940,E1,58645,59300,15
095700,제넥신,8178,7820,42
229640,LS전선아시아,12369,11640,18
010690,화신,10840,10410,29
206640,바디텍메드,17697,16850,27
214320,이노션,22056,22375,15
101160,월덱스,27555,25950,11
123890,한국자산신탁,3228,3265,15
900140,엘브이엠씨홀딩스,2261,2200,24
108670,LX하우시스,41928,40950,31
012630,HDC,6125,6130,15
033270,유나이티드제약,23995,23650,41
093050,LF,13162,13360,15
033640,네패스,17940,17190,11
095610,테스,21335,20850,11
319400,현대무벡스,3215,3175,24
093320,케이아이엔엑스,84152,86100,16
017810,풀무원,10262,10160,24
001820,삼화콘덴서,37292,36900,28
218410,RFHIC,15306,14900,22
023160,태광,16743,16160,8
151860,KG ETS,11154,10900,19
007810,코리아써키트,15502,14860,11
006405,삼성SDI우,245000,224500,35
228760,지노믹트리,16893,15650,42
011930,신성이엔지,1974,1959,1
004690,삼천리,92984,96300,0
200710,에이디테크놀로지,24601,24100,11
090435,아모레퍼시픽우,33727,34900,46
001200,유진투자증권,3992,4090,15
033500,동성화인텍,11606,12130,8
322510,제이엘케이,18895,18860,33
119610,인터로조,31905,31550,24
241710,코스메카코리아,36777,38600,46
094800,맵스리얼티1,3935,3915,30
200670,휴메딕스,36272,34850,42
003520,영진약품,2124,2120,42
047920,HLB제약,12841,12220,42
306200,세아제강,128150,125100,34
079810,디이엔티,19792,18070,35
084690,대상홀딩스,6482,6500,45
089970,에이피티씨,14943,14470,11
009290,광동제약,7844,7730,42
042000,카페24,12225,11950,22
005690,파미셀,6366,6240,42
099430,바이오플러스,6807,6600,42
228670,레이,21594,21400,24
089030,테크윙,8885,8740,11
002310,아세아제지,39170,38850,24
089010,켐트로닉스,19051,18820,28
041960,코미팜,5315,5110,12
117730,티로보틱스,20944,19300,33
014620,성광벤드,14503,14170,8
000490,대동,13463,12910,33
110990,디아이티,18575,18470,26
000680,LS네트웍스,5303,4840,18
003545,대신증권우,13323,13320,15
126560,현대퓨처넷,3297,3205,24
025860,남해화학,7282,7390,17
003220,대원제약,15895,15670,37
013030,하이록코리아,25176,24600,8
003300,한일홀딩스,11177,11150,15
082920,비츠로셀,18088,17520,4
034950,한국기업평가,77194,77800,15
029960,코엔텍,7177,7150,15
217270,넵튠,6880,6810,48
001940,KISCO홀딩스,21102,21300,15
007690,국도화학,36410,37600,15
030520,한글과컴퓨터,12721,12360,38
050890,쏠리드,6111,6040,22
027410,BGF,3333,3400,24
002030,아세아,173853,171000,24
016800,퍼시스,29772,29250,24
083310,엘오티베큠,24505,22300,11
323990,박셀바이오,22136,20958,42
102710,이엔에프테크놀로지,20353,19500,11
340570,티앤엘,43929,43300,4
005810,풍산홀딩스,30850,31400,36
267980,매일유업,45426,45050,12
122640,예스티,14290,13940,28
038500,삼표시멘트,3296,3175,31
071970,STX중공업,9511,10600,8
304100,솔트룩스,23368,21600,33
039840,디오,24386,24000,24
060150,인선이엔티,7468,7350,24
060720,KH바텍,15827,15110,28
033100,제룡전기,22918,22300,5
108490,로보티즈,21297,21000,33
104830,원익머트리얼즈,27603,26650,11
060980,HL홀딩스,32675,32800,15
003920,남양유업,489374,477000,10
029530,신도리코,32229,32400,15
002320,한진,19660,19380,24
298000,효성화학,87890,88800,24
097230,HJ중공업,3475,3525,8
004700,조광피혁,49586,49850,24
061970,LB세미콘,6601,6310,11
041830,인바디,23255,22500,28
025320,시노펙스,3978,3840,24
243840,신흥에스이씨,41863,39250,35
042600,새로닉스,28748,25800,35
025770,한국정보통신,8657,8580,4
054950,제이브이엠,30052,30000,47
206650,유바이오로직스,10235,9650,42
214680,디알텍,4355,4020,42
094480,갤럭시아머니트리,4732,4665,48
000430,대원강업,5210,5050,40
036620,감성코퍼레이션,3640,3660,46
008490,서흥,28704,28550,24
088260,이리츠코크렙,4925,4920,30
035600,KG이니시스,10760,10630,24
265520,AP시스템,17586,17000,28
077360,덕산하이메탈,7117,6870,28
035890,서희건설,1392,1350,31
950130,엑세스바이오,9048,9220,27
089980,상아프론테크,19780,19050,1
058430,포스코스틸리온,53800,50000,26
00088K,한화3우B,13503,13470,15
002960,한국쉘석유,230069,229000,15
095720,웅진씽크빅,2439,2445,24
251970,펌텍코리아,26619,26050,46
034830,한국토지신탁,1183,1180,15
036420,콘텐트리중앙,11489,11410,38
084010,대한제강,13309,13210,47
297890,HB솔루션,5138,4930,28
126700,하이비젼시스템,18215,18210,23
005500,삼진제약,21318,20850,41
013120,동원개발,3198,3250,15
314930,바이오다인,48780,46550,42
072710,농심홀딩스,64454,64300,15
058820,CMG제약,2134,2110,42
102940,코오롱생명과학,28245,27450,10
013890,지누스,18045,18029,3
017390,서울가스,59987,61400,0
051905,LG생활건강우,162919,168200,46
282880,코윈테크,33713,30850,4
317330,덕산테코피아,20276,19180,28
232140,와이아이케이,3594,3390,28
136480,하림,2791,2835,45
006390,한일현대시멘트,16119,15570,31
330860,네패스아크,19982,19160,11
230360,에코마케팅,10819,10760,1
094360,칩스앤미디어,18864,17600,28
003960,사조대림,27252,27500,45
001880,DL건설,12594,12500,31
00104K,CJ4우(전환),65151,67700,46
001510,SK증권,599,598,24
080160,모두투어,15998,15530,46
138580,비즈니스온,15098,15040,39
217820,원익피앤이,7228,7340,18
334970,프레스티지바이오로직스,4743,4610,41
059090,미코,9425,8890,28
053210,스카이라이프,6188,6100,24
051360,토비스,17062,16840,4
001790,대한제당,3152,3190,45
084650,랩지노믹스,3596,3520,27
003800,에이스침대,25302,24850,24
001780,알루코,2975,2900,47
307750,국전약품,5926,5890,42
108230,톱텍,8321,7930,24
263720,디앤씨미디어,18847,18420,39
092220,KEC,1386,1331,28
078160,메디포스트,7432,7300,42
001630,종근당홀딩스,52124,52100,24
051500,CJ프레시웨이,21051,21800,46
216080,제테마,17613,16580,42
007570,일양약품,13908,13840,42
048530,인트론바이오,6439,7130,42
138490,코오롱플라스틱,7174,7060,24
031330,에스에이엠티,2672,2600,28
060370,LS마린솔루션,10781,10250,26
357550,석경에이티,50095,47550,26
036530,SNT홀딩스,15447,15550,15
009680,모토닉,8555,8480,24
115450,HLB테라퓨틱스,3229,3190,43
122900,아이마켓코리아,7990,8070,15
104700,한국철강,6451,6370,47
071320,지역난방공사,23757,23850,15
023410,유진기업,3678,3875,24
036030,케이티알파,5543,5410,13
026890,스틱인베스트먼트,6706,6430,24
126340,비나텍,45646,42950,1
102460,이연제약,15065,14770,37
074610,이엔플러스,4536,4500,36
077970,STX엔진,11680,11930,8
001500,현대차증권,8411,8360,15
037270,YG PLUS,4379,4290,38
005390,신성통상,2109,2085,24
084110,휴온스글로벌,21033,20700,42
090360,로보스타,25440,24750,33
002150,도화엔지니어링,8954,8210,31
045100,한양이엔지,14912,14470,18
008350,남선알미늄,2042,2020,1
252990,샘씨엔에스,5293,5070,28
040300,YTN,7955,7970,4
034810,해성산업,7428,7350,24
205470,휴마시스,2166,2205,27
000020,동화약품,9754,9570,42
322000,HD현대에너지솔루션,23937,23250,8
018470,조일알미늄,2201,2105,35
100120,뷰웍스,29876,29050,24
049950,미래컴퍼니,29161,26800,28
024720,한국콜마홀딩스,6787,7210,46
226320,잇츠한불,12020,12890,46
382840,원준,17334,15790,35
033160,엠케이전자,12148,11740,28
217330,싸이토젠,13731,13400,9
099320,쎄트렉아이,27510,26950,1
100790,미래에셋벤처투자,4808,4615,13
114810,한솔아이원스,8669,8370,11
298540,더네이쳐홀딩스,21558,22250,46
001460,BYC,366831,360000,24
093640,케이알엠,10303,10300,13
315640,딥노이드,20498,19510,39
064260,다날,4027,4010,48
037560,LG헬로비전,3485,3545,24
006220,제주은행,9996,10600,7
016580,환인제약,13616,13460,42
086390,유니테스트,12096,11580,11
005160,동국산업,4933,4695,35
363280,티와이홀딩스,5548,5440,24
027360,아주IB투자,2159,2150,24
005389,현대차3우B,102200,101900,29
030530,원익홀딩스,3337,3180,11
053080,케이엔솔,27724,26300,13
285490,노바텍,24963,24150,23
297090,씨에스베어링,10072,10650,8
092040,아미코젠,12929,12630,42
230240,에치에프알,19361,19000,22
092070,디엔에프,18337,18120,11
080220,제주반도체,4329,4115,28
356860,티엘비,24397,24200,11
071055,한국금융지주우,40309,41300,15
075580,세진중공업,4585,4670,8
053030,바이넥스,7841,7530,42
096760,JW홀딩스,3316,3210,42
204620,글로벌텍스프리,5365,5430,46
123860,아나패스,22134,21600,23
051370,인터플렉스,10089,9770,28
041020,폴라리스오피스,4680,4285,39
090710,휴림로봇,1331,1274,33
272550,삼양패키징,15658,15480,24
053690,한미글로벌,26420,23450,31
052400,코나아이,18970,18600,22
078070,유비쿼스홀딩스,12568,12200,22
213500,한솔제지,10215,10190,15
950140,잉글우드랩,13600,14140,46
104460,디와이피엔에프,20928,19890,8
030210,다올투자증권,3874,4025,15
018310,삼목에스폼,15642,15900,31
036200,유니셈,7879,7540,11
071840,롯데하이마트,10305,10380,15
017890,한국알콜,12143,11940,24
029460,케이씨,15961,15800,28
101360,에코앤드림,23732,21600,35
171090,선익시스템,19454,19490,23
011760,현대코퍼레이션,18858,18450,31
001520,동양,1009,1022,24
293480,하나제약,14003,13670,42
271980,제일약품,15518,15550,42
054210,이랜텍,9436,9120,28
045390,대아티아이,3194,3180,47
004560,현대비앤지스틸,11989,11730,14
089600,나스미디어,20312,19690,24
109610,에스와이,6279,5680,31
091580,상신이디피,16061,15140,35
130660,한전산업,7290,7230,5
009160,SIMPAC,3521,3510,24
149950,아바텍,13571,13230,37
123040,엠에스오토텍,5276,5160,1
010100,한국무브넥스,7825,7510,40
214430,아이쓰리시스템,29313,27300,39
006840,AK홀딩스,16975,17270,46
161580,필옵틱스,9028,8920,4
032620,유비케어,4525,4340,10
002810,삼영무역,12550,12640,15
011000,진원생명과학,3090,2965,37
063170,서울옥션,9552,9400,48
038540,상상인,4740,4690,12
239890,피엔에이치테크,23241,22250,23
000050,경방,7854,7730,24
001270,부국증권,21599,21550,15
290670,대보마그네틱,30252,28450,35
143160,아이디스,21924,20850,22
035150,백산,8839,8520,24
048870,시너지이노베이션,2897,2885,47
060590,씨티씨바이오,10628,9960,27
038290,마크로젠,16642,16280,42
334890,이지스밸류리츠,4112,4125,30
289220,자이언트스텝,10007,9460,38
063080,컴투스홀딩스,26332,25000,48
256840,한국비엔씨,3214,3170,42
004360,세방,10829,10870,47
122450,KX,5294,5170,24
005720,넥센,3820,3920,24
117580,대성에너지,9537,10060,0
144960,뉴파워프라즈마,5035,5100,28
126600,BGF에코머티리얼즈,4090,3980,24
036890,진성티이씨,10879,10100,31
004380,삼익THK,10436,10090,33
102260,동성케미컬,4279,4220,14
083450,GST,22479,21600,11
088390,이녹스,23214,21400,35
002020,코오롱,16450,16230,24
211270,AP위성,11774,11570,23
019680,대교,2510,2485,24
030960,양지사,15692,15500,7
027970,한국제지,1156,1145,24
036800,나이스정보통신,20728,20500,1
092230,KPX홀딩스,50222,50700,15
226950,올릭스,14592,13670,42
008060,대덕,6382,6180,28
078020,이베스트투자증권,3890,3925,15
194370,제이에스코퍼레이션,15050,16840,24
014470,부방,2876,2820,24
001130,대한제분,122359,123600,45
179290,엠아이텍,7551,7160,19
214390,경보제약,6570,6560,42
025000,KPX케미칼,42905,43150,15
042420,네오위즈홀딩스,20961,20150,48
083650,비에이치아이,7823,7480,5
004980,성신양회,9074,8720,31
083930,아바코,16082,15330,4
084990,헬릭스미스,4235,4165,12
078150,HB테크놀러지,2709,2600,28
032300,한국파마,17205,17240,42
036010,아비코전자,16692,15740,11
190510,나무가,11602,11120,23
001250,GS글로벌,2404,2355,17
015360,예스코홀딩스,32781,32800,15
037070,파세코,10656,10640,1
000140,하이트진로홀딩스,8606,8530,24
000155,두산우,49035,48350,5
122990,와이솔,6255,6170,22
004710,한솔테크닉스,6127,6620,24
032820,우리기술,1363,1342,5
045970,코아시아,6838,6440,28
294570,쿠콘,19985,19230,13
086890,이수앱지스,5917,5750,42
046440,KG모빌리언스,4986,4910,40
002100,경농,9435,9480,17
042520,한스바이오메드,15441,14850,1
194700,노바렉스,10828,10660,18
007160,사조산업,39981,39350,24
182360,큐브엔터,15423,14880,48
083790,CG인바이츠,2831,2785,42
038110,에코플라스틱,3968,3825,40
092200,디아이씨,5414,5160,40
003060,에이프로젠바이오로직스,338,333,41
322310,오로스테크놀로지,19719,18650,11
234080,JW생명과학,12844,12550,24
002990,금호건설,5062,5040,15
317400,자이에스앤디,5124,4980,31
053300,한국정보인증,4681,4550,13
078350,한양디지텍,13517,12980,11
010955,S-Oil우,48418,48500,15
036560,영풍정밀,12626,12310,47
377190,디앤디플랫폼리츠,2967,2995,30
080420,모다이노칩,2537,2485,1
011040,경동제약,6745,7000,42
131370,알서포트,3868,3635,13
125210,아모그린텍,12660,12020,4
044450,KSS해운,7838,8010,15
096240,크레버스,16624,16550,24
950170,JTC,3541,3610,46
009155,삼성전기우,69840,67900,11
